record_id,customer_id,product_category,region,amount,is_priority,event_date,event_ts
1176,10894,books,north,463.76,true,2026-01-06,2026-01-07 01:05:00
1177,10898,electronics,south,28.36,false,2026-01-07,2026-01-07 01:12:00
1178,10306,fashion,east,288.30,true,2026-01-08,2026-01-07 01:19:00
1179,10110,grocery,west,464.94,false,2026-01-09,2026-01-07 01:26:00
1180,10344,home,central,149.44,true,2026-01-10,2026-01-07 01:33:00
1181,10657,books,north,276.22,false,2026-01-11,2026-01-07 01:40:00
1182,10506,electronics,south,445.74,true,2026-01-12,2026-01-07 01:47:00
1183,10138,fashion,east,427.02,false,2026-01-13,2026-01-07 01:54:00
1184,10480,grocery,west,143.69,true,2026-01-14,2026-01-07 02:01:00
1185,10829,home,central,65.20,false,2026-01-15,2026-01-07 02:08:00
1186,10167,books,north,368.25,true,2026-01-16,2026-01-07 02:15:00
1187,10664,electronics,south,136.06,false,2026-01-17,2026-01-07 02:22:00
1188,10191,fashion,east,16.90,true,2026-01-18,2026-01-07 02:29:00
1189,10346,grocery,west,397.48,false,2026-01-19,2026-01-07 02:36:00
1190,10582,home,central,340.46,true,2026-01-20,2026-01-07 02:43:00
1191,10198,books,north,95.99,false,2026-01-21,2026-01-07 02:50:00
1192,10877,electronics,south,322.98,true,2026-01-22,2026-01-07 02:57:00
1193,10416,fashion,east,415.23,false,2026-01-23,2026-01-07 03:04:00
1194,10528,grocery,west,170.68,true,2026-01-24,2026-01-07 03:11:00
1195,10411,home,central,337.94,false,2026-01-25,2026-01-07 03:18:00
1196,10190,books,north,491.03,true,2026-01-26,2026-01-07 03:25:00
1197,10489,electronics,south,168.56,false,2026-01-27,2026-01-07 03:32:00
1198,10255,fashion,east,13.35,true,2026-01-28,2026-01-07 03:39:00
1199,10393,grocery,west,125.41,false,2026-01-29,2026-01-07 03:46:00
1200,10772,home,central,140.83,true,2026-01-30,2026-01-07 03:53:00
1201,10338,books,north,157.95,false,2026-01-31,2026-01-07 04:00:00
1202,10741,electronics,south,290.71,true,2026-02-01,2026-01-07 04:07:00
1203,10268,fashion,east,330.30,false,2026-02-02,2026-01-07 04:14:00
1204,10710,grocery,west,125.79,true,2026-02-03,2026-01-07 04:21:00
1205,10684,home,central,67.93,false,2026-02-04,2026-01-07 04:28:00
1206,10315,books,north,88.26,true,2026-02-05,2026-01-07 04:35:00
1207,10703,electronics,south,256.24,false,2026-02-06,2026-01-07 04:42:00
1208,10721,fashion,east,387.22,true,2026-02-07,2026-01-07 04:49:00
1209,10707,grocery,west,67.53,false,2026-02-08,2026-01-07 04:56:00
1210,10303,home,central,190.10,true,2026-02-09,2026-01-07 05:03:00
1211,10227,books,north,117.37,false,2026-02-10,2026-01-07 05:10:00
1212,10137,electronics,south,244.31,true,2026-02-11,2026-01-07 05:17:00
1213,10466,fashion,east,376.39,false,2026-02-12,2026-01-07 05:24:00
1214,10621,grocery,west,193.08,true,2026-02-13,2026-01-07 05:31:00
1215,10719,home,central,279.12,false,2026-02-14,2026-01-07 05:38:00
1216,10483,books,north,381.10,true,2026-02-15,2026-01-07 05:45:00
1217,10822,electronics,south,335.41,false,2026-02-16,2026-01-07 05:52:00
1218,10224,fashion,east,383.31,true,2026-02-17,2026-01-07 05:59:00
1219,10697,grocery,west,379.82,false,2026-02-18,2026-01-07 06:06:00
1220,10895,home,central,395.81,true,2026-02-19,2026-01-07 06:13:00
1221,10539,books,north,228.91,false,2026-02-20,2026-01-07 06:20:00
1222,10721,electronics,south,187.27,true,2026-02-21,2026-01-07 06:27:00
1223,10578,fashion,east,64.98,false,2026-02-22,2026-01-07 06:34:00
1224,10849,grocery,west,278.35,true,2026-02-23,2026-01-07 06:41:00
1225,10518,home,central,109.06,false,2026-02-24,2026-01-07 06:48:00
1226,10550,books,north,83.43,true,2026-02-25,2026-01-07 06:55:00
1227,10336,electronics,south,428.70,false,2026-02-26,2026-01-07 07:02:00
1228,10453,fashion,east,66.96,true,2026-02-27,2026-01-07 07:09:00
1229,10211,grocery,west,361.29,false,2026-02-28,2026-01-07 07:16:00
1230,10501,home,central,54.56,true,2026-03-01,2026-01-07 07:23:00
1231,10523,books,north,228.29,false,2026-03-02,2026-01-07 07:30:00
1232,10057,electronics,south,232.18,true,2026-03-03,2026-01-07 07:37:00
1233,10526,fashion,east,213.56,false,2026-03-04,2026-01-07 07:44:00
1234,10578,grocery,west,38.29,true,2026-03-05,2026-01-07 07:51:00
1235,10474,home,central,339.66,false,2026-03-06,2026-01-07 07:58:00
1236,10316,books,north,364.41,true,2026-03-07,2026-01-07 08:05:00
1237,10406,electronics,south,134.68,false,2026-03-08,2026-01-07 08:12:00
1238,10004,fashion,east,375.44,true,2026-03-09,2026-01-07 08:19:00
1239,10593,grocery,west,45.78,false,2026-03-10,2026-01-07 08:26:00
1240,10434,home,central,178.82,true,2026-03-11,2026-01-07 08:33:00
1241,10066,books,north,275.17,false,2026-03-12,2026-01-07 08:40:00
1242,10062,electronics,south,467.95,true,2026-03-13,2026-01-07 08:47:00
1243,10071,fashion,east,493.21,false,2026-03-14,2026-01-07 08:54:00
1244,10484,grocery,west,25.55,true,2026-03-15,2026-01-07 09:01:00
1245,10419,home,central,98.19,false,2026-03-16,2026-01-07 09:08:00
1246,10139,books,north,385.26,true,2026-03-17,2026-01-07 09:15:00
1247,10747,electronics,south,326.48,false,2026-03-18,2026-01-07 09:22:00
1248,10431,fashion,east,193.49,true,2026-03-19,2026-01-07 09:29:00
1249,10392,grocery,west,229.78,false,2026-03-20,2026-01-07 09:36:00
1250,10387,home,central,194.07,true,2026-03-21,2026-01-07 09:43:00
1251,10700,books,north,482.43,false,2026-03-22,2026-01-07 09:50:00
1252,10896,electronics,south,274.26,true,2026-03-23,2026-01-07 09:57:00
1253,10670,fashion,east,431.54,false,2026-03-24,2026-01-07 10:04:00
1254,10122,grocery,west,97.45,true,2026-03-25,2026-01-07 10:11:00
1255,10551,home,central,202.60,false,2026-03-26,2026-01-07 10:18:00
1256,10131,books,north,366.65,true,2026-03-27,2026-01-07 10:25:00
1257,10229,electronics,south,419.06,false,2026-03-28,2026-01-07 10:32:00
1258,10775,fashion,east,21.14,true,2026-03-29,2026-01-07 10:39:00
1259,10306,grocery,west,236.87,false,2026-03-30,2026-01-07 10:46:00
1260,10737,home,central,276.78,true,2026-03-31,2026-01-07 10:53:00
1261,10545,books,north,195.85,false,2026-01-01,2026-01-07 11:00:00
1262,10236,electronics,south,131.28,true,2026-01-02,2026-01-07 11:07:00
1263,10355,fashion,east,86.01,false,2026-01-03,2026-01-07 11:14:00
1264,10194,grocery,west,469.33,true,2026-01-04,2026-01-07 11:21:00
1265,10743,home,central,385.09,false,2026-01-05,2026-01-07 11:28:00
1266,10033,books,north,406.64,true,2026-01-06,2026-01-07 11:35:00
1267,10430,electronics,south,311.31,false,2026-01-07,2026-01-07 11:42:00
1268,10017,fashion,east,127.93,true,2026-01-08,2026-01-07 11:49:00
1269,10069,grocery,west,59.44,false,2026-01-09,2026-01-07 11:56:00
1270,10035,home,central,228.76,true,2026-01-10,2026-01-07 12:03:00
1271,10689,books,north,354.61,false,2026-01-11,2026-01-07 12:10:00
1272,10050,electronics,south,129.92,true,2026-01-12,2026-01-07 12:17:00
1273,10046,fashion,east,207.11,false,2026-01-13,2026-01-07 12:24:00
1274,10240,grocery,west,274.48,true,2026-01-14,2026-01-07 12:31:00
1275,10773,home,central,433.23,false,2026-01-15,2026-01-07 12:38:00
1276,10058,books,north,78.67,true,2026-01-16,2026-01-07 12:45:00
1277,10297,electronics,south,124.74,false,2026-01-17,2026-01-07 12:52:00
1278,10750,fashion,east,292.29,true,2026-01-18,2026-01-07 12:59:00
1279,10592,grocery,west,302.98,false,2026-01-19,2026-01-07 13:06:00
1280,10689,home,central,411.01,true,2026-01-20,2026-01-07 13:13:00
1281,10243,books,north,157.86,false,2026-01-21,2026-01-07 13:20:00
1282,10147,electronics,south,492.99,true,2026-01-22,2026-01-07 13:27:00
1283,10534,fashion,east,118.31,false,2026-01-23,2026-01-07 13:34:00
1284,10308,grocery,west,144.83,true,2026-01-24,2026-01-07 13:41:00
1285,10571,home,central,474.77,false,2026-01-25,2026-01-07 13:48:00
1286,10753,books,north,456.67,true,2026-01-26,2026-01-07 13:55:00
1287,10642,electronics,south,342.59,false,2026-01-27,2026-01-07 14:02:00
1288,10570,fashion,east,252.85,true,2026-01-28,2026-01-07 14:09:00
1289,10353,grocery,west,471.38,false,2026-01-29,2026-01-07 14:16:00
1290,10688,home,central,196.77,true,2026-01-30,2026-01-07 14:23:00
1291,10538,books,north,166.18,false,2026-01-31,2026-01-07 14:30:00
1292,10427,electronics,south,210.05,true,2026-02-01,2026-01-07 14:37:00
1293,10308,fashion,east,194.47,false,2026-02-02,2026-01-07 14:44:00
1294,10773,grocery,west,273.58,true,2026-02-03,2026-01-07 14:51:00
1295,10247,home,central,426.18,false,2026-02-04,2026-01-07 14:58:00
1296,10308,books,north,430.20,true,2026-02-05,2026-01-07 15:05:00
1297,10148,electronics,south,404.83,false,2026-02-06,2026-01-07 15:12:00
1298,10060,fashion,east,285.57,true,2026-02-07,2026-01-07 15:19:00
1299,10427,grocery,west,283.07,false,2026-02-08,2026-01-07 15:26:00
1300,10138,home,central,200.33,true,2026-02-09,2026-01-07 15:33:00
1301,10262,books,north,109.63,false,2026-02-10,2026-01-07 15:40:00
1302,10663,electronics,south,48.74,true,2026-02-11,2026-01-07 15:47:00
1303,10461,fashion,east,425.10,false,2026-02-12,2026-01-07 15:54:00
1304,10095,grocery,west,272.46,true,2026-02-13,2026-01-07 16:01:00
1305,10850,home,central,103.34,false,2026-02-14,2026-01-07 16:08:00
1306,10275,books,north,194.81,true,2026-02-15,2026-01-07 16:15:00
1307,10620,electronics,south,305.43,false,2026-02-16,2026-01-07 16:22:00
1308,10895,fashion,east,45.66,true,2026-02-17,2026-01-07 16:29:00
1309,10824,grocery,west,383.23,false,2026-02-18,2026-01-07 16:36:00
1310,10742,home,central,339.01,true,2026-02-19,2026-01-07 16:43:00
1311,10223,books,north,244.90,false,2026-02-20,2026-01-07 16:50:00
1312,10891,electronics,south,454.45,true,2026-02-21,2026-01-07 16:57:00
1313,10311,fashion,east,478.94,false,2026-02-22,2026-01-07 17:04:00
1314,10016,grocery,west,113.79,true,2026-02-23,2026-01-07 17:11:00
1315,10195,home,central,481.42,false,2026-02-24,2026-01-07 17:18:00
1316,10121,books,north,375.97,true,2026-02-25,2026-01-07 17:25:00
1317,10773,electronics,south,244.67,false,2026-02-26,2026-01-07 17:32:00
1318,10249,fashion,east,350.86,true,2026-02-27,2026-01-07 17:39:00
1319,10721,grocery,west,110.21,false,2026-02-28,2026-01-07 17:46:00
1320,10246,home,central,280.52,true,2026-03-01,2026-01-07 17:53:00
1321,10795,books,north,148.70,false,2026-03-02,2026-01-07 18:00:00
1322,10478,electronics,south,271.49,true,2026-03-03,2026-01-07 18:07:00
1323,10368,fashion,east,161.13,false,2026-03-04,2026-01-07 18:14:00
1324,10369,grocery,west,261.28,true,2026-03-05,2026-01-07 18:21:00
1325,10510,home,central,238.34,false,2026-03-06,2026-01-07 18:28:00
1326,10823,books,north,490.85,true,2026-03-07,2026-01-07 18:35:00
1327,10481,electronics,south,383.20,false,2026-03-08,2026-01-07 18:42:00
1328,10328,fashion,east,458.02,true,2026-03-09,2026-01-07 18:49:00
1329,10380,grocery,west,163.33,false,2026-03-10,2026-01-07 18:56:00
1330,10047,home,central,285.64,true,2026-03-11,2026-01-07 19:03:00
1331,10227,books,north,373.21,false,2026-03-12,2026-01-07 19:10:00
1332,10017,electronics,south,137.78,true,2026-03-13,2026-01-07 19:17:00
1333,10599,fashion,east,293.78,false,2026-03-14,2026-01-07 19:24:00
1334,10428,grocery,west,154.64,true,2026-03-15,2026-01-07 19:31:00
1335,10201,home,central,171.63,false,2026-03-16,2026-01-07 19:38:00
1336,10389,books,north,289.20,true,2026-03-17,2026-01-07 19:45:00
1337,10252,electronics,south,254.66,false,2026-03-18,2026-01-07 19:52:00
1338,10671,fashion,east,472.30,true,2026-03-19,2026-01-07 19:59:00
1339,10346,grocery,west,136.09,false,2026-03-20,2026-01-07 20:06:00
1340,10842,home,central,249.42,true,2026-03-21,2026-01-07 20:13:00
1341,10741,books,north,324.43,false,2026-03-22,2026-01-07 20:20:00
1342,10503,electronics,south,235.81,true,2026-03-23,2026-01-07 20:27:00
1343,10751,fashion,east,399.54,false,2026-03-24,2026-01-07 20:34:00
1344,10174,grocery,west,78.58,true,2026-03-25,2026-01-07 20:41:00
1345,10560,home,central,249.27,false,2026-03-26,2026-01-07 20:48:00
1346,10556,books,north,495.26,true,2026-03-27,2026-01-07 20:55:00
1347,10061,electronics,south,266.73,false,2026-03-28,2026-01-07 21:02:00
1348,10860,fashion,east,424.88,true,2026-03-29,2026-01-07 21:09:00
1349,10838,grocery,west,337.43,false,2026-03-30,2026-01-07 21:16:00
1350,10783,home,central,13.13,true,2026-03-31,2026-01-07 21:23:00
1351,10141,books,north,422.85,false,2026-01-01,2026-01-07 21:30:00
1352,10237,electronics,south,43.30,true,2026-01-02,2026-01-07 21:37:00
1353,10155,fashion,east,14.48,false,2026-01-03,2026-01-07 21:44:00
1354,10518,grocery,west,233.44,true,2026-01-04,2026-01-07 21:51:00
1355,10062,home,central,312.74,false,2026-01-05,2026-01-07 21:58:00
1356,10683,books,north,467.61,true,2026-01-06,2026-01-07 22:05:00
1357,10495,electronics,south,333.05,false,2026-01-07,2026-01-07 22:12:00
1358,10017,fashion,east,13.24,true,2026-01-08,2026-01-07 22:19:00
1359,10565,grocery,west,211.56,false,2026-01-09,2026-01-07 22:26:00
1360,10018,home,central,269.41,true,2026-01-10,2026-01-07 22:33:00
1361,10282,books,north,272.51,false,2026-01-11,2026-01-07 22:40:00
1362,10294,electronics,south,18.40,true,2026-01-12,2026-01-07 22:47:00
1363,10833,fashion,east,351.95,false,2026-01-13,2026-01-07 22:54:00
1364,10441,grocery,west,405.02,true,2026-01-14,2026-01-07 23:01:00
1365,10184,home,central,62.44,false,2026-01-15,2026-01-07 23:08:00
1366,10099,books,north,266.95,true,2026-01-16,2026-01-07 23:15:00
1367,10247,electronics,south,104.05,false,2026-01-17,2026-01-07 23:22:00
1368,10540,fashion,east,133.68,true,2026-01-18,2026-01-07 23:29:00
1369,10363,grocery,west,140.99,false,2026-01-19,2026-01-07 23:36:00
1370,10407,home,central,48.72,true,2026-01-20,2026-01-07 23:43:00
1371,10416,books,north,234.91,false,2026-01-21,2026-01-07 23:50:00
1372,10250,electronics,south,495.21,true,2026-01-22,2026-01-07 23:57:00
1373,10232,fashion,east,156.99,false,2026-01-23,2026-01-08 00:04:00
1374,10848,grocery,west,425.45,true,2026-01-24,2026-01-08 00:11:00
